C00195065|78620|2015|2700|2700|1
C00195065|22309|2015|1000|1000|1
C00195065|75204|2015|2700|2700|1
C00195065|75225|2015|2700|2700|1
C00195065|75205|2015|2700|2700|1
C00195065|75225|2015|2700|2700|1
C00195065|75219|2015|2300|2300|1
C00385773|10970|2015|5|5|1
C00385773|10970|2015|5|10|2
C00385773|10970|2015|5|35|3
C00385773|10970|2015|5|40|4
C00385773|10970|2015|5|45|5
C00385773|10970|2015|25|70|6
C00385773|10970|2015|25|150|7
C00385773|33134|2015|25|25|1
C00385773|32817|2015|50|50|1
C00385773|33134|2015|25|25|1
C00385773|33134|2015|25|50|2
C00385773|32817|2015|50|50|1
C00385773|34134|2015|100|100|1
C00385773|34134|2015|100|200|2
C00385773|33134|2015|25|25|1
C00385773|55082|2015|50|50|1
C00385773|33040|2015|50|50|1
C00385773|10024|2015|50|50|1
C00385773|10024|2015|50|100|2
C00385773|10065|2015|50|50|1
C00385773|10065|2015|50|100|2
C00385773|33134|2015|25|25|1
C00385773|55082|2015|50|50|1
C00385773|33040|2015|50|50|1
C00385773|22102|2015|50|50|1
C00385773|90265|2015|7|7|1
C00385773|90265|2015|7|8|2
C00385773|22102|2015|4|4|1
C00385773|22102|2015|50|54|2
C00385773|22102|2015|4|58|3
C00385773|22102|2015|25|83|4
C00385773|22102|2015|25|95|5
C00385773|90265|2015|4|4|1
C00385773|22102|2015|83|83|1
C00385773|22102|2015|83|110|2
C00385773|22102|2015|27|121|3
C00385773|90265|2015|3|3|1
C00385773|22102|2015|27|27|1
C00385773|90265|2015|27|27|1
C00385773|90265|2015|33|60|2
C00385773|22102|2015|83|83|1
C00385773|90265|2015|11|11|1
C00385773|22102|2015|11|11|1
C00385773|90265|2015|27|27|1
C00385773|22102|2015|11|11|1
C00385773|22102|2015|83|94|2
C00385773|90265|2015|6|6|1
C00385773|22102|2015|4|4|1
C00385773|90265|2015|7|7|1
C00385773|90265|2015|7|8|2
C00385773|90265|2015|1|9|3
C00494203|06777|2015|2700|2700|1
C00494203|10023|2015|2700|2700|1
C00494203|01742|2015|2700|2700|1
C00494203|20015|2015|2700|2700|1
C00494203|10024|2015|2700|2700|1
C00494203|10024|2015|2700|5400|2
C00444620|16117|2015|2700|2700|1
C00444620|16117|2015|2700|5400|2
C00444620|17745|2015|100|100|1
C00444620|17745|2015|100|200|2
C00494203|20854|2015|2700|2700|1
C00494203|06759|2015|2700|2700|1
C00494203|90402|2015|2700|2700|1
C00494203|94301|2015|2700|2700|1
C00494203|10583|2015|1000|1000|1
C00494203|98112|2015|85|85|1
C00494203|98112|2015|85|170|2
C00494203|11733|2015|100|100|1
C00494203|06032|2015|9|9|1
C00494203|06470|2015|100|100|1
C00494203|06704|2015|50|50|1
C00494203|06704|2015|50|100|2
C00494203|06704|2015|50|109|3
C00494203|06704|2015|50|159|4
C00494203|06704|2015|50|209|5
C00498345|74037|2015|2300|2300|1
C00498345|74136|2015|2700|2700|1
C00508416|20008|2015|2700|2700|1
C00508416|20008|2015|2700|5400|2
C00508416|23502|2015|2300|2300|1
C00554840|28803|2015|265|265|1
C00508804|85255|2015|5400|5400|1
C00508804|85255|2015|5400|10400|2
C00508804|90046|2015|5200|5200|1
C00508804|85018|2015|3000|3000|1
C00508804|90403|2015|5200|5200|1
C00508804|85253|2015|500|500|1
C00508804|10011|2015|5400|5400|1
C00508804|85067|2015|250|250|1
C00508804|85284|2015|50|50|1
C00508804|85284|2015|50|100|2
C00508804|85018|2015|100|100|1
C00508804|85284|2015|50|50|1
C00508804|85018|2015|100|100|1
C00508804|85284|2015|50|50|1
C00508804|85282|2015|50|50|1
C00508804|85016|2015|100|100|1
C00508804|85282|2015|50|50|1
C00508804|85021|2015|25|25|1
C00508804|85381|2015|50|50|1
C00508804|85021|2015|25|25|1
C00303305|75205|2015|2700|2700|1
C00303305|75205|2015|2700|5400|2
C00303305|75205|2015|2700|8100|3
C00508804|85282|2015|25|25|1
C00508804|85282|2015|100|125|2
C00508804|85284|2015|50|50|1
C00303305|75205|2015|2700|10800|4
C00303305|75205|2015|2700|13500|5
C00303305|75204|2015|2700|2700|1
C00303305|75205|2015|2700|2700|1
C00303305|75225|2015|2700|2700|1
C00303305|75230|2015|2700|2700|1
C00303305|75230|2015|2700|5400|2
C00501643|28328|2015|1500|1500|1
C00433136|02138|2015|2700|2700|1
C00433136|01742|2015|2700|2700|1
C00433136|01742|2015|2700|5400|2
C00433136|01852|2015|100|100|1
C00433136|76011|2015|15|15|1
C00433136|02465|2015|25|25|1
C00433136|76011|2015|15|15|1
C00433136|70360|2015|35|35|1
C00258475|20815|2015|500|500|1
C00420935|93266|2015|600|600|1
C00420935|93266|2015|600|1200|2
C00551275|72223|2015|2600|2600|1
C00441014|20112|2015|1000|1000|1
C00420935|93266|2015|600|1800|3
C00420935|93266|2015|600|2400|4
C00420935|95746|2015|2500|2500|1
C00420935|94028|2015|2700|2700|1
C00420935|22207|2015|2700|2700|1
C00420935|20005|2015|2700|2700|1
C00285254|80113|2015|2700|2700|1
C00285254|06820|2015|2700|2700|1
C00285254|80113|2015|2700|2700|1
C00285254|06820|2015|2700|2700|1
C00285254|29412|2015|87|87|1
C00285254|29412|2015|87|174|2
C00547893|02459|2015|2700|2700|1
C00547893|46228|2015|2700|2700|1
C00547893|46228|2015|2700|5400|2
C00547893|12866|2015|200|200|1
C00547893|85253|2015|2700|2700|1
C00547893|02458|2015|2700|2700|1
C00547893|22308|2015|2700|2700|1
C00547893|92701|2015|2700|2700|1
C00547893|92701|2015|2700|5300|2
C00547893|19707|2015|2700|2700|1
C00547893|19707|2015|5400|8100|2
C00547893|22101|2015|50|50|1
C00547893|94526|2015|100|100|1
C00547893|94526|2015|100|150|2
C00499053|52411|2015|2700|2700|1
C00499053|55438|2015|250|250|1
C00499053|55304|2015|2500|2500|1
C00499053|55436|2015|250|250|1
C00499053|94123|2015|2700|2700|1
C00499053|55304|2015|200|200|1
C00499053|55391|2015|250|250|1
C00499053|55422|2015|250|250|1
C00499053|95403|2015|2700|2700|1
C00499053|83835|2015|2700|2700|1
C00499053|96950|2015|2700|2700|1
C00499053|55391|2015|250|250|1
C00499053|94118|2015|2700|2700|1
C00499053|55105|2015|250|250|1
C00499053|55304|2015|2700|2700|1
C00499053|52411|2015|2700|2700|1
C00499053|55406|2015|125|125|1
C00499053|55118|2015|125|125|1
C00499053|55406|2015|150|150|1
C00499053|55401|2015|125|125|1
C00499053|22102|2015|41|41|1
C00499053|22102|2015|41|82|2
C00499053|56468|2015|25|25|1
C00499053|55127|2015|100|100|1
C00499053|94612|2015|100|100|1
C00499053|55415|2015|100|100|1
C00499053|56468|2015|35|35|1
C00499053|56468|2015|50|85|2
C00499053|55438|2015|50|50|1
C00499053|22102|2015|4|4|1
C00499053|22102|2015|4|8|2
C00499053|22102|2015|4|43|3
C00499053|56468|2015|25|25|1
C00499053|22102|2015|4|4|1
C00499053|56468|2015|15|15|1
C00574244|38655|2015|2700|2700|1
C00574244|38606|2015|300|300|1
C00574244|38655|2015|2700|2700|1
C00574244|38851|2015|2300|2300|1
C00574244|38655|2015|2700|2700|1
C00574244|39705|2015|1000|1000|1
C00574244|39047|2015|2700|2700|1
C00574244|39047|2015|2700|5400|2
C00574244|39047|2015|2700|8100|3
C00574244|39047|2015|2700|10800|4
C00574244|39503|2015|2700|2700|1
C00574244|38821|2015|2700|2700|1
C00409219|20007|2015|500|500|1
C00409219|20007|2015|1000|1500|2
C00409219|95677|2015|800|800|1
C00409219|95650|2015|2700|2700|1
C00409219|20007|2015|2700|2700|1
C00409219|95758|2015|800|800|1
C00409219|95819|2015|800|800|1
C00409219|95926|2015|62|62|1
C00437293|85702|2015|1000|1000|1
C00437293|85016|2015|250|250|1
C00437293|85259|2015|250|250|1
C00437293|85012|2015|1000|1000|1
C00437293|85718|2015|2700|2700|1
C00437293|10970|2015|5|5|1
C00437293|83704|2015|17|17|1
C00437293|85253|2015|2700|2700|1
C00437293|75201|2015|2700|2700|1
C00437293|85018|2015|100|100|1
C00437293|85018|2015|100|200|2
C00437293|90265|2015|6|6|1
C00437293|02465|2015|25|25|1
C00437293|85716|2015|15|15|1
C00437293|22102|2015|4|4|1
C00437293|02465|2015|1|1|1
C00437293|90265|2015|1|1|1
C00437293|93108|2015|3|3|1
C00437293|93108|2015|6|9|2
C00437293|90265|2015|50|50|1
C00437293|02465|2015|25|25|1
C00437293|93108|2015|25|25|1
C00437293|90265|2015|1|1|1
C00437293|70121|2015|35|35|1
C00437293|85716|2015|15|15|1
C00437293|90265|2015|33|33|1
C00437293|22102|2015|4|4|1
C00437293|02465|2015|1|1|1
C00437293|02465|2015|15|16|2
C00437293|02465|2015|15|41|3
C00437293|93108|2015|25|25|1
C00437293|22102|2015|27|27|1
C00437293|93108|2015|25|25|1
C00437293|28801|2015|38|38|1
C00437293|28801|2015|38|43|2
C00437293|28801|2015|10|53|3
C00437293|02465|2015|1|1|1
C00437293|02465|2015|25|26|2
C00437293|55423|2015|100|100|1
C00437293|22043|2015|25|25|1
C00437293|22102|2015|25|25|1
C00437293|22043|2015|35|35|1
C00437293|93108|2015|25|25|1
C00437293|93108|2015|25|50|2
C00437293|70121|2015|35|35|1
C00437293|28801|2015|35|35|1
C00437293|02465|2015|15|15|1
C00437293|85259|2015|25|25|1
C00437293|94502|2015|25|25|1
C00437293|28801|2015|35|35|1
C00437293|02465|2015|25|25|1
C00437293|02465|2015|25|50|2
C00437293|22102|2015|11|11|1
C00437293|60637|2015|15|15|1
C00437293|90265|2015|25|25|1
C00437293|02465|2015|15|15|1
C00437293|28801|2015|38|38|1
C00437293|89032|2015|10|10|1
C00437293|28801|2015|5|5|1
C00437293|84741|2015|100|100|1
C00437293|89032|2015|20|20|1
C00437293|90265|2015|27|27|1
C00437293|90265|2015|27|54|2
C00437293|02465|2015|5|5|1
C00437293|02465|2015|15|20|2
C00437293|93108|2015|40|40|1
C00437293|22043|2015|25|25|1
C00437293|89032|2015|20|20|1
C00437293|22102|2015|11|11|1
C00437293|81327|2015|10|10|1
C00437293|81327|2015|25|35|2
C00437293|70121|2015|15|15|1
C00437293|22102|2015|27|27|1
C00437293|93108|2015|15|15|1
C00437293|84741|2015|50|50|1
C00437293|02465|2015|15|15|1
C00437293|28801|2015|38|38|1
C00437293|89032|2015|10|10|1
C00437293|28801|2015|5|5|1
C00437293|90740|2015|25|25|1
C00437293|85745|2015|25|25|1
C00437293|89032|2015|20|20|1
C00437293|85258|2015|25|25|1
C00437293|28801|2015|1|1|1
C00437293|02465|2015|1|1|1
C00437293|22102|2015|12|12|1
C00437293|85382|2015|100|100|1
C00437293|90265|2015|4|4|1
C00437293|02465|2015|1|1|1
C00437293|02465|2015|25|26|2
C00437293|18951|2015|50|50|1
C00437293|90265|2015|100|100|1
C00437293|89032|2015|20|20|1
C00437293|70121|2015|35|35|1
C00437293|76011|2015|15|15|1
C00437293|22043|2015|1|1|1
C00437293|85259|2015|25|25|1
C00437293|28801|2015|35|35|1
C00437293|68025|2015|100|100|1
C00437293|53703|2015|50|50|1
C00437293|02465|2015|15|15|1
C00437293|02465|2015|25|40|2
C00437293|81327|2015|25|25|1
C00437293|81327|2015|25|50|2
C00437293|90740|2015|50|50|1
C00437293|02465|2015|15|15|1
C00437293|81327|2015|25|25|1
C00437293|93108|2015|15|15|1
C00437293|85382|2015|100|100|1
C00437293|86336|2015|25|25|1
C00437293|93108|2015|6|6|1
C00437293|22102|2015|4|4|1
C00437293|55423|2015|100|100|1
C00437293|93108|2015|40|40|1
C00437293|90740|2015|25|25|1
C00437293|93108|2015|40|40|1
C00437293|90265|2015|1|1|1
C00437293|74462|2015|10|10|1
C00437293|02465|2015|15|15|1
C00437293|02465|2015|15|30|2
C00437293|02465|2015|15|45|3
C00437293|02465|2015|15|70|4
C00437293|86336|2015|25|25|1
C00437293|02465|2015|1|1|1
C00437293|02465|2015|1|2|2
C00437293|02465|2015|1|3|3
C00437293|93108|2015|15|15|1
C00437293|92078|2015|15|15|1
C00437293|02465|2015|1|1|1
C00437293|02465|2015|1|2|2
C00437293|02465|2015|1|3|3
C00437293|93108|2015|6|6|1
C00437293|28801|2015|1|1|1
C00437293|84741|2015|50|50|1
C00570226|23285|2015|100|100|1
C00336057|60422|2015|307|307|1
C00336057|60521|2015|100|100|1
C00336057|60035|2015|60|60|1
C00336057|60611|2015|60|60|1
C00292094|19390|2015|192|192|1
C00292094|19390|2015|192|384|2
C00292094|19390|2015|192|576|3
C00292094|19390|2015|192|768|4
C00292094|08080|2015|65|65|1
C00292094|19702|2015|55|55|1
C00292094|19702|2015|55|110|2
C00292094|19702|2015|55|165|3
C00292094|19390|2015|192|192|1
C00292094|19425|2015|40|40|1
C00292094|01867|2015|40|40|1
C00292094|19350|2015|70|70|1
C00292094|19350|2015|70|140|2
C00292094|19350|2015|70|210|3
C00292094|19350|2015|70|280|4
C00292094|26505|2015|61|61|1
C00292094|26505|2015|61|122|2
C00292094|26505|2015|61|185|3
C00292094|26505|2015|63|256|4
C00292094|87122|2015|37|37|1
C00292094|19607|2015|50|50|1
C00292094|03087|2015|40|40|1
C00292094|19403|2015|50|50|1
C00292094|19403|2015|50|100|2
C00292094|19607|2015|50|50|1
C00292094|40026|2015|70|70|1
C00292094|40026|2015|72|142|2
C00292094|40026|2015|72|214|3
C00292094|40026|2015|72|284|4
C00292094|19425|2015|35|35|1
C00292094|19438|2015|50|50|1
C00292094|19438|2015|50|100|2
C00292094|26037|2015|100|100|1
C00292094|26037|2015|100|200|2
C00292094|26037|2015|100|300|3
C00292094|33544|2015|75|75|1
C00292094|33544|2015|75|150|2
C00292094|92260|2015|50|50|1
C00292094|01913|2015|50|50|1
C00292094|01913|2015|50|100|2
C00292094|88011|2015|39|39|1
C00292094|21131|2015|50|50|1
C00292094|21131|2015|50|100|2
C00292094|03049|2015|40|40|1
C00292094|19382|2015|175|175|1
C00292094|19382|2015|175|350|2
C00292094|19382|2015|175|525|3
C00292094|19382|2015|175|700|4
C00292094|19382|2015|175|875|5
C00292094|21207|2015|40|40|1
C00292094|19533|2015|35|35|1
C00292094|21074|2015|35|35|1
C00292094|37174|2015|81|81|1
C00292094|37174|2015|118|199|2
C00292094|37174|2015|93|292|3
C00292094|26037|2015|100|100|1
C00292094|19118|2015|38|38|1
C00292094|21035|2015|75|75|1
C00292094|21035|2015|75|150|2
C00292094|21035|2015|75|225|3
C00292094|21035|2015|75|300|4
C00292094|21093|2015|150|150|1
C00292094|21093|2015|150|300|2
C00292094|21093|2015|150|450|3
C00292094|21093|2015|150|600|4
C00292094|21093|2015|150|750|5
C00292094|27292|2015|68|68|1
C00292094|27292|2015|68|136|2
C00292094|27292|2015|68|204|3
C00292094|27292|2015|68|272|4
C00292094|21286|2015|111|111|1
C00292094|21286|2015|115|226|2
C00292094|21286|2015|111|326|3
C00292094|19063|2015|40|40|1
C00292094|19530|2015|35|35|1
C00292094|19087|2015|37|37|1
C00292094|01566|2015|25|25|1
C00292094|01566|2015|25|50|2
C00292094|01566|2015|25|75|3
C00292094|01566|2015|25|100|4
C00292094|19342|2015|50|50|1
C00292094|19342|2015|50|100|2
C00292094|19002|2015|192|192|1
C00292094|19002|2015|192|384|2
C00292094|21131|2015|50|50|1
C00292094|21131|2015|50|100|2
C00292094|06001|2015|50|50|1
C00292094|06001|2015|50|100|2
C00292094|19002|2015|192|192|1
C00292094|19002|2015|192|384|2
C00292094|19002|2015|192|576|3
C00292094|19380|2015|50|50|1
C00292094|19380|2015|50|100|2
C00292094|83642|2015|40|40|1
C00292094|19971|2015|150|150|1
C00292094|19971|2015|150|300|2
C00292094|19971|2015|150|450|3
C00292094|19971|2015|150|600|4
C00292094|19971|2015|150|750|5
C00292094|21030|2015|192|192|1
C00292094|21030|2015|192|384|2
C00292094|21030|2015|192|576|3
C00292094|21030|2015|192|768|4
C00292094|21030|2015|192|960|5
C00292094|17403|2015|63|63|1
C00292094|17403|2015|63|126|2
C00292094|17403|2015|63|189|3
C00292094|21286|2015|103|103|1
C00292094|17403|2015|150|150|1
C00292094|17403|2015|150|300|2
C00292094|19373|2015|150|150|1
C00292094|19373|2015|150|300|2
C00292094|19373|2015|150|450|3
C00292094|17403|2015|150|150|1
C00292094|17403|2015|150|300|2
C00292094|17403|2015|150|450|3
C00292094|21013|2015|192|192|1
C00292094|21013|2015|192|384|2
C00292094|21013|2015|192|576|3
C00292094|21013|2015|192|768|4
C00292094|21013|2015|192|960|5
C00292094|19082|2015|40|40|1
C00292094|02780|2015|46|46|1
C00292094|02780|2015|46|69|2
C00292094|21087|2015|150|150|1
C00292094|21087|2015|150|300|2
C00292094|21087|2015|150|450|3
C00292094|21087|2015|150|600|4
C00292094|03087|2015|150|150|1
C00292094|37174|2015|101|101|1
C00292094|19373|2015|150|150|1
C00292094|19373|2015|150|300|2
C00292094|06238|2015|63|63|1
C00292094|06238|2015|64|127|2
C00292094|06238|2015|63|188|3
C00292094|19373|2015|50|50|1
C00292094|19373|2015|50|100|2
C00292094|03062|2015|100|100|1
C00292094|03062|2015|100|200|2
C00292094|03062|2015|100|300|3
C00292094|03062|2015|100|400|4
C00292094|19087|2015|100|100|1
C00292094|19087|2015|100|200|2
C00292094|19087|2015|100|300|3
C00292094|19087|2015|100|400|4
C00292094|19335|2015|75|75|1
C00292094|19335|2015|75|150|2
C00292094|19335|2015|75|225|3
C00292094|19335|2015|75|300|4
C00292094|19087|2015|40|40|1
C00292094|19115|2015|50|50|1
C00292094|19115|2015|50|100|2
C00292094|06786|2015|40|40|1
C00292094|19348|2015|35|35|1
C00292094|19375|2015|50|50|1
C00292094|19375|2015|50|100|2
C00292094|60585|2015|40|40|1
C00292094|20015|2015|50|50|1
C00292094|20015|2015|50|100|2
C00292094|19352|2015|50|50|1
C00292094|19352|2015|50|100|2
C00292094|17601|2015|40|40|1
C00292094|21550|2015|150|150|1
C00292094|21550|2015|150|300|2
C00292094|21550|2015|150|450|3
C00292094|21550|2015|150|600|4
C00292094|21550|2015|150|750|5
C00292094|83713|2015|50|50|1
C00292094|83713|2015|50|100|2
C00292094|19382|2015|50|50|1
C00292094|19382|2015|50|100|2
C00292094|19348|2015|150|150|1
C00292094|19348|2015|150|300|2
C00292094|19348|2015|150|450|3
C00292094|19348|2015|150|600|4
C00292094|19348|2015|150|750|5
C00292094|19348|2015|150|800|6
C00292094|19348|2015|150|850|7
C00292094|17064|2015|37|37|1
C00292094|19348|2015|150|150|1
C00292094|19348|2015|150|300|2
C00292094|19348|2015|150|450|3
C00292094|19348|2015|150|600|4
C00292094|19348|2015|150|750|5
C00292094|03087|2015|150|150|1
C00292094|03087|2015|150|300|2
C00292094|03087|2015|150|450|3
C00292094|21087|2015|150|150|1
C00292094|87122|2015|40|40|1
C00292094|19041|2015|40|40|1
C00292094|08033|2015|40|40|1
C00292094|03087|2015|150|150|1
C00292094|03087|2015|150|300|2
C00292094|03087|2015|150|450|3
C00292094|03087|2015|150|600|4
C00292094|21237|2015|50|50|1
C00292094|21237|2015|50|100|2
C00292094|19044|2015|35|35|1
C00292094|27587|2015|35|35|1
C00292094|19810|2015|46|46|1
C00292094|19810|2015|46|92|2
C00292094|43130|2015|40|40|1
C00292094|19317|2015|35|35|1
C00292094|73110|2015|38|38|1
C00292094|90042|2015|45|45|1
C00292094|90042|2015|45|90|2
C00292094|03087|2015|150|150|1
C00292094|03087|2015|150|300|2
C00292094|02790|2015|50|50|1
C00292094|02790|2015|50|100|2
C00292094|01966|2015|35|35|1
C00292094|03242|2015|50|50|1
C00292094|03242|2015|50|100|2
C00292094|19382|2015|50|50|1
C00292094|19382|2015|50|100|2
C00292094|19073|2015|80|80|1
C00292094|19073|2015|80|160|2
C00292094|19073|2015|80|240|3
C00292094|19073|2015|80|320|4
C00292094|46074|2015|50|50|1
C00292094|46074|2015|50|100|2
C00292094|08080|2015|65|65|1
C00292094|08080|2015|65|130|2
C00428094|80026|2015|50|50|1
C00428094|80130|2015|50|50|1
C00428094|55405|2015|60|60|1
C00428094|97068|2015|75|75|1
C00428094|97202|2015|50|50|1
C00428094|80237|2015|50|50|1
C00428094|80209|2015|50|50|1
C00428094|80016|2015|50|50|1
C00040253|60614|2015|276|276|1
C00040253|60631|2015|58|58|1
C00040253|19460|2015|55|55|1
C00040253|60611|2015|58|58|1
C00040253|60189|2015|173|173|1
C00040253|60047|2015|99|99|1
C00040253|60026|2015|40|40|1
C00040253|60031|2015|62|62|1
C00040253|32233|2015|45|45|1
C00040253|60047|2015|58|58|1
C00040253|60045|2015|59|59|1
C00040253|60103|2015|45|45|1
C00040253|60045|2015|115|115|1
